ts_code,symbol,name,area,industry,cnspell,market,list_date,act_name,act_ent_type
301505.SZ,301505,苏州规划,江苏,建筑工程,SZGH,创业板,20230719,李锋,民营企业
603277.SH,603277,银都股份,浙江,专用机械,YDGF,主板,20170911,周俊杰,民营企业
603657.SH,603657,春光科技,浙江,家用电器,CGKJ,主板,20180730,陈正明,民营企业
603662.SH,603662,柯力传感,浙江,电器仪表,KLCG,主板,20190806,柯建东,民营企业
300748.SZ,300748,金力永磁,江西,矿物制品,JLYC,创业板,20180921,蔡报贵,民营企业
603259.SH,603259,药明康德,江苏,化学制药,YMKD,主板,20180508,Ge Li(李革),外资
605183.SH,605183,确成股份,江苏,化工原料,QCGF,主板,20201207,阙伟东,外资
300776.SZ,300776,帝尔激光,湖北,专用机械,DEJG,创业板,20190517,李志刚,民营企业
301042.SZ,301042,安联锐视,广东,IT设备,ALRS,创业板,20210805,徐进,民营企业
300654.SZ,300654,世纪天鸿,山东,出版业,SJTH,创业板,20170926,任志鸿,民营企业
300705.SZ,300705,九典制药,湖南,化学制药,JDZY,创业板,20171010,朱志宏,民营企业
300818.SZ,300818,耐普矿机,江西,专用机械,NPKJ,创业板,20200212,郑昊,民营企业
603080.SH,603080,新疆火炬,新疆,供气供热,XJHJ,主板,20180103,雍芝君,民营企业
603697.SH,603697,有友食品,重庆,食品,YYSP,主板,20190508,鹿有忠,民营企业
300835.SZ,300835,龙磁科技,安徽,矿物制品,LCKJ,创业板,20200525,熊永宏,民营企业
300454.SZ,300454,深信服,深圳,软件服务,SXF,创业板,20180516,何朝曦,民营企业
300811.SZ,300811,铂科新材,深圳,矿物制品,BKXC,创业板,20191230,杜江华,民营企业
301266.SZ,301266,宇邦新材,江苏,电气设备,YBXC,创业板,20220608,肖锋,民营企业
003010.SZ,003010,若羽臣,广东,互联网,RYC,主板,20200925,王玉,民营企业
001210.SZ,001210,金房能源,北京,供气供热,JFNY,主板,20210729,杨建勋,民营企业
603937.SH,603937,丽岛新材,江苏,铝,LDXC,主板,20171102,蔡征国,民营企业
003012.SZ,003012,东鹏控股,广东,陶瓷,DPKG,主板,20201019,何新明,民营企业
300960.SZ,300960,通业科技,深圳,运输设备,TYKJ,创业板,20210329,徐建英,民营企业
300828.SZ,300828,锐新科技,天津,机械基件,RXKJ,创业板,20200421,安徽省黄山市人民政府国有资产监督管理委员会,地方国有企业
300716.SZ,300716,ST泉为,广东,塑料,STQW,创业板,20171109,褚一凡,外资
600933.SH,600933,爱柯迪,浙江,汽车配件,AKD,主板,20171117,张建成,民营企业
300766.SZ,300766,每日互动,浙江,互联网,MRHD,创业板,20190325,方毅,民营企业
601319.SH,601319,中国人保,北京,保险,ZGRB,主板,20181116,中华人民共和国财政部,中央企业
002952.SZ,002952,亚世光电,辽宁,元器件,YSGD,主板,20190328,JIA JITAO,外资
002946.SZ,002946,新乳业,四川,乳制品,XRY,主板,20190125,Liu Chang,外资
603332.SH,603332,苏州龙杰,江苏,化纤,SZLJ,主板,20190117,席文杰,民营企业
002947.SZ,002947,恒铭达,江苏,元器件,HMD,主板,20190201,荆世平,民营企业
300780.SZ,300780,德恩精工,四川,机械基件,DEJG,创业板,20190531,雷永志,民营企业
300778.SZ,300778,新城市,深圳,建筑工程,XCS,创业板,20190510,张春杰,民营企业
301263.SZ,301263,泰恩康,广东,医药商业,TEK,创业板,20220329,郑汉杰,民营企业
603613.SH,603613,国联股份,北京,互联网,GLGF,主板,20190730,钱晓钧,民营企业
002967.SZ,002967,广电计量,广东,电器仪表,GDJL,主板,20191108,广州市人民政府国有资产监督管理委员会,地方国有企业
601298.SH,601298,青岛港,山东,港口,QDG,主板,20190121,山东省人民政府国有资产监督管理委员会,地方国有企业
300845.SZ,300845,捷安高科,河南,软件服务,JAGK,创业板,20200703,郑乐观,民营企业
300859.SZ,300859,西域旅游,新疆,旅游服务,XYLY,创业板,20200806,新疆维吾尔自治区人民政府国有资产监督管理委员会,地方国有企业
300795.SZ,300795,米奥会展,浙江,文教休闲,MAHZ,创业板,20191022,无实际控制人,其他
300762.SZ,300762,上海瀚讯,上海,通信设备,SHHX,创业板,20190314,卜智勇,民营企业
301191.SZ,301191,菲菱科思,深圳,通信设备,FLKS,创业板,20220526,陈龙发,民营企业
300890.SZ,300890,翔丰华,上海,电气设备,XFH,创业板,20200917,周鹏伟,民营企业
001330.SZ,001330,博纳影业,新疆,影视音像,BNYY,主板,20220818,于冬,民营企业
603068.SH,603068,博通集成,上海,半导体,BTJC,主板,20190415,Pengfei Zhang,外资
